frame,time_s,forehead_curvature_px,left_cheek_curvature_px,right_cheek_curvature_px,left_chin_curvature_px,right_chin_curvature_px,rigid_curvature_px,local_peak_curvature_px,rigid_velocity_px,hood_curvature_px,face_to_hood_curvature_ratio,curvature_velocity_ratio,robust_z
199,7.960,0.976011,0.875992,2.830513,2.348113,4.324553,2.348113,4.324553,2.030189,0.483498,4.856515,1.374569,0.272216
200,8.000,0.936757,1.047858,2.830249,3.699528,3.330804,2.830249,3.699528,2.254717,0.498801,5.674100,1.321032,0.632017
201,8.040,0.949643,0.923585,2.633263,5.330189,3.588839,2.633263,5.330189,4.518396,0.474236,5.552637,0.777564,0.485013
202,8.080,0.709556,0.855632,1.924379,3.586321,2.542411,1.924379,3.586321,3.195536,0.263284,7.309134,0.498936,-0.044002
203,8.120,0.553331,0.586462,1.862771,2.497170,2.227232,1.862771,2.497170,1.058019,0.263711,7.063684,0.875866,-0.089978
204,8.160,0.381642,0.290587,0.951348,2.145283,1.748214,0.951348,2.145283,1.567425,0.139310,3.805394,0.724715,-0.770141
205,8.200,0.305512,0.423585,1.173718,2.894811,1.912946,1.173718,2.894811,0.860656,0.079228,4.694870,0.966787,-0.604194
206,8.240,0.495044,0.529085,2.556848,2.438679,2.639286,2.438679,2.639286,1.580910,0.101856,9.754717,1.997636,0.339802
207,8.280,0.657415,0.515071,1.594130,0.984906,1.182589,0.984906,1.594130,0.590566,0.049442,3.939623,0.907130,-0.745098
208,8.320,0.888779,0.812004,1.668958,0.828774,1.265179,0.888779,1.668958,0.650943,0.041806,3.555115,1.431771,-0.816834
209,8.360,0.851903,0.595981,1.400846,0.514623,1.114286,0.851903,1.400846,1.607454,0.147783,3.407613,0.754432,-0.844353
210,8.400,0.975218,0.662348,1.496034,0.655660,1.262054,0.975218,1.496034,1.974623,0.195714,3.900872,0.544499,-0.752328
211,8.440,1.130650,0.845320,1.781861,0.840094,1.200893,1.130650,1.781861,2.057589,0.203957,4.522601,0.560809,-0.636334
212,8.480,0.997423,0.818614,1.504231,0.528774,1.291964,0.997423,1.504231,1.920089,0.178013,3.989691,0.501510,-0.735757
213,8.520,0.934377,1.025648,1.401639,0.643396,1.344643,1.025648,1.401639,2.245837,0.119195,4.102591,0.492398,-0.714694
214,8.560,1.080888,0.874669,1.893707,1.347641,2.571429,1.347641,2.571429,1.564732,0.341855,3.942138,0.707318,-0.474401
215,8.600,1.293220,1.001322,2.061079,1.488208,3.059375,1.488208,3.059375,2.271412,0.387603,3.839519,0.775887,-0.369502
216,8.640,1.838025,1.917240,2.756214,1.579717,2.995089,1.917240,2.995089,1.502830,0.337094,5.687559,1.015960,-0.049330
217,8.680,1.186756,1.573771,2.978318,2.148113,2.739286,2.148113,2.978318,2.350472,0.325238,6.604740,1.114947,0.122963
218,8.720,3.396907,4.083554,5.402961,2.927830,4.244643,4.083554,5.402961,2.487708,1.184565,3.447303,1.688054,1.567314
219,8.760,5.329302,6.081967,7.964040,5.946227,6.504464,6.081967,7.964040,5.497423,0.876190,6.941376,1.523323,3.058660
220,8.800,5.285091,6.760709,8.461396,6.535849,5.637053,6.535849,8.461396,7.117857,0.911675,7.169056,1.036180,3.397376
221,8.840,3.698850,4.009519,5.256478,4.233962,3.794643,4.009519,5.256478,5.311261,0.799195,5.016944,0.645182,1.512064
222,8.880,1.933386,2.537811,4.226335,3.104245,3.333482,3.104245,4.226335,3.926415,0.557209,5.571065,0.672084,0.836491
223,8.920,2.453608,2.832628,4.163141,3.229717,4.600000,3.229717,4.600000,1.344262,0.385353,8.381190,1.225541,0.930126
224,8.960,1.668715,2.083025,3.781862,2.810849,3.945089,2.810849,3.945089,2.750000,0.219278,11.243396,1.373067,0.617539
225,9.000,1.972244,1.799577,2.578265,1.743396,3.255804,1.972244,3.255804,2.236717,0.210411,7.888977,0.790999,-0.008282
226,9.040,1.668517,2.056584,2.953728,2.712264,3.341964,2.712264,3.341964,1.202830,0.195780,10.849056,1.577105,0.543969
227,9.080,2.704798,2.005024,3.351930,2.335377,3.459821,2.704798,3.459821,1.872720,0.155304,10.819191,1.758903,0.538397
228,9.120,4.191118,3.004759,5.582496,3.026887,4.558928,4.191118,5.582496,3.826527,0.147061,16.764473,1.470762,1.647586
229,9.160,5.893735,3.988101,6.750926,2.112264,4.954464,4.954464,6.750926,5.394197,0.122923,19.817858,1.074637,2.217244
230,9.200,7.931998,4.517187,6.560286,1.233962,3.287054,4.517187,7.931998,4.052882,0.171149,18.068747,0.956314,1.890919
231,9.240,7.291039,3.751454,5.632205,1.581604,3.125446,3.751454,7.291039,4.412216,0.206585,15.005817,0.886335,1.319480
232,9.280,2.937153,1.908514,2.833157,0.838208,2.876339,2.833157,2.937153,2.337388,0.250821,11.295534,0.839503,0.634187
233,9.320,1.161975,0.826282,2.275251,0.785377,1.410714,1.161975,2.275251,2.199247,0.240575,4.647899,0.512263,-0.612958
234,9.360,0.919310,0.803807,1.672396,1.895755,3.016071,1.672396,3.016071,1.651071,0.487061,3.433649,0.868705,-0.232049
235,9.400,1.952220,1.770756,2.911422,2.213207,3.554911,2.213207,3.554911,1.757547,0.462890,4.781281,1.298595,0.171540
236,9.440,5.412966,3.264146,6.214172,3.458019,5.378572,5.378572,6.214172,2.454203,0.580082,9.272087,2.554079,2.533741
237,9.480,5.557494,3.428874,6.158382,3.366038,4.968750,4.968750,6.158382,6.330803,0.615140,8.077435,1.131189,2.227905
238,9.520,3.432197,2.601005,4.447118,1.746226,3.609821,3.432197,4.447118,4.544197,0.336141,10.210580,0.631209,1.081229
239,9.560,3.225416,2.998149,4.622951,1.557547,3.537946,3.225416,4.622951,4.347322,0.437668,7.369545,0.725504,0.926916
240,9.600,3.545202,2.544685,4.300899,1.609434,3.516071,3.516071,4.300899,4.719196,0.328374,10.707508,0.775617,1.143822
241,9.640,0.858049,1.100212,2.413009,0.709434,2.178571,1.100212,2.413009,1.284100,0.131445,4.400846,0.366536,-0.659049
242,9.680,1.053727,1.156795,3.151772,0.860377,2.465178,1.156795,3.151772,1.442411,0.190575,4.627182,0.848554,-0.616823
243,9.720,0.931602,1.034902,1.733210,0.733019,1.255357,1.034902,1.733210,1.496828,0.139212,4.139609,0.704198,-0.707787
244,9.760,2.312252,2.305394,3.554997,1.567924,2.469196,2.312252,3.554997,1.361420,0.139787,9.249009,1.617951,0.245454
245,9.800,2.226408,1.846113,3.980169,1.458962,3.361161,2.226408,3.980169,3.621428,0.259048,8.594587,0.893628,0.181391
246,9.840,2.016455,1.715759,5.250132,1.476415,3.075446,2.016455,5.250132,1.914286,0.151675,8.065821,0.728526,0.024711
247,9.880,2.949841,1.863564,4.070333,1.408491,2.637500,2.637500,4.070333,2.967857,0.146207,10.550000,1.080468,0.488175
248,9.920,3.126289,1.904019,3.437599,1.058019,2.253572,2.253572,3.437599,2.526786,0.171675,9.014286,0.820280,0.201663
249,9.960,4.938343,2.950027,3.819143,1.392453,2.366071,2.950027,4.938343,2.921735,0.478966,6.159163,1.082873,0.721403
250,10.000,5.047185,3.727922,4.414596,2.613208,4.241964,4.241964,5.047185,3.780540,0.470722,9.011603,1.265828,1.685531
251,10.040,1.468477,1.164463,1.903490,1.679245,2.891964,1.679245,2.891964,1.044950,0.172003,6.716981,0.695990,-0.226937
252,10.080,1.280135,0.864357,1.631148,1.384906,1.913393,1.384906,1.913393,1.921698,0.177833,5.539623,0.933650,-0.446592
253,10.120,1.073751,0.651507,1.931782,1.169811,2.122321,1.169811,2.122321,1.590999,0.213842,4.679245,0.666047,-0.607109
254,10.160,1.604877,1.146219,1.918033,1.370755,2.062946,1.604877,2.062946,0.937054,0.288801,5.557028,1.269655,-0.282435
255,10.200,2.487510,1.281597,3.644897,1.463208,2.885268,2.487510,3.644897,2.129464,0.332939,7.471363,1.622368,0.376243
256,10.240,3.121332,1.940243,3.176626,2.428302,3.178571,3.121332,3.178571,3.084375,0.340723,9.160922,1.197326,0.849242
257,10.280,4.443696,2.618720,4.474088,3.576887,3.781250,3.781250,4.474088,3.736607,0.379704,9.958405,1.108711,1.341716
258,10.320,5.166733,4.440243,5.656002,6.242453,4.911161,5.166733,6.242453,4.642411,0.355501,14.533673,1.233255,2.375653
259,10.360,6.497819,6.149656,7.689847,6.948585,6.000446,6.497819,7.689847,5.881444,0.465764,13.950896,1.234874,3.368996
260,10.400,5.986717,5.690375,6.882866,5.547641,5.277232,5.690375,6.882866,6.156796,0.595928,9.548767,0.945383,2.766429
261,10.440,3.705789,3.711264,4.737969,3.129717,3.017857,3.705789,4.737969,3.820536,0.115944,14.823156,0.742842,1.285402
262,10.480,3.031721,2.895029,4.164728,1.939623,1.576339,2.895029,4.164728,3.795875,0.150181,11.580116,0.760208,0.680360
263,10.520,2.134615,1.633527,3.174511,1.092453,1.229464,1.633527,3.174511,2.400053,0.171839,6.534109,0.527291,-0.261055
264,10.560,1.905829,1.868324,3.209677,1.602830,1.891071,1.891071,3.209677,1.917240,0.164565,7.564286,0.876045,-0.068858
265,10.600,2.314433,1.993390,3.642517,1.281132,2.141071,2.141071,3.642517,2.757536,0.231018,8.564285,0.916010,0.117708
266,10.640,2.044806,1.824167,3.322052,1.468396,2.695089,2.044806,3.322052,2.897768,0.279918,7.305020,0.723146,0.045868
267,10.680,1.851903,1.709149,3.204654,1.913208,2.683928,1.913208,3.204654,2.717090,0.379179,5.045658,0.681480,-0.052339
268,10.720,1.509318,1.434162,2.928609,1.465566,2.216071,1.509318,2.928609,2.309873,0.330887,4.561435,0.600489,-0.353748
269,10.760,1.626883,1.441036,3.207033,2.043868,2.508482,2.043868,3.207033,2.648097,0.324893,6.290890,0.824478,0.045168
270,10.800,1.605075,1.170016,4.236383,2.184434,3.383482,2.184434,4.236383,3.431602,0.288046,7.583630,0.718599,0.150068
271,10.840,1.076328,1.057642,3.311211,1.286792,2.816072,1.286792,3.311211,2.267583,0.414975,3.100888,0.451571,-0.519811
272,10.880,1.044607,1.043892,2.296140,0.891509,1.928571,1.044607,2.296140,2.255155,0.403596,2.588250,0.461936,-0.700545
273,10.920,0.824346,0.959545,2.570069,0.700472,2.096429,0.959545,2.570069,1.985527,0.321002,2.989222,0.452543,-0.764024
274,10.960,1.376883,1.309360,3.103913,0.813679,2.783036,1.376883,3.103913,2.176626,0.494187,2.786158,0.661621,-0.452579
275,11.000,2.535488,2.361449,4.449762,1.110377,3.818304,2.535488,4.449762,2.904284,0.669376,3.787838,0.998045,0.412047
276,11.040,4.213918,3.718403,6.686145,2.027359,5.851339,4.213918,6.686145,4.293418,0.851182,4.950665,1.170907,1.664600
277,11.080,5.721848,5.213644,7.571391,2.322642,5.695536,5.695536,7.571391,5.682589,0.908095,6.271958,1.141847,2.770280
278,11.120,6.741277,5.121365,9.865150,3.624528,8.508036,6.741277,9.865150,6.636607,0.848555,7.944419,1.094434,3.550680
279,11.160,7.417129,6.611053,11.371496,5.179717,9.801785,7.417129,11.371496,7.585646,0.747570,9.921654,1.043031,4.055045
280,11.200,7.659992,7.072713,10.416447,5.077359,7.621875,7.621875,10.416447,6.975893,0.570936,13.349790,1.046850,4.207839
281,11.240,7.298573,5.571919,8.931518,3.793396,5.473214,5.571919,8.931518,6.317411,0.360049,15.475437,0.838305,2.678029
282,11.280,6.221055,3.085405,7.385246,2.718396,4.413839,4.413839,7.385246,4.560714,0.464236,9.507740,0.811507,1.813795
283,11.320,5.956780,1.190111,9.378371,2.499057,5.469196,5.469196,9.378371,4.205357,0.907225,6.028490,1.247810,2.601371
284,11.360,5.281919,1.326811,6.987837,2.529717,3.810268,3.810268,6.987837,2.311607,1.385123,2.750851,1.169338,1.363371
285,11.400,3.324147,1.105764,7.423057,2.345755,5.423214,3.324147,7.423057,4.364732,1.819458,1.826999,0.995799,1.000596
286,11.440,1.847938,1.183765,8.803543,2.299528,8.571875,2.299528,8.803543,3.082673,2.571412,0.894267,0.617538,0.235959
287,11.480,1.816217,1.786885,8.132998,3.346226,10.128125,3.346226,10.128125,2.386994,3.317750,1.008583,1.223558,1.017073
288,11.520,2.628271,1.531994,8.407192,4.595283,11.013392,4.595283,11.013392,4.487264,3.012545,1.525382,1.336954,1.949200
289,11.560,3.545202,2.003702,7.841089,4.746698,7.218304,4.746698,7.841089,4.367925,2.283826,2.078398,1.072072,2.062196
290,11.600,4.953806,2.300370,7.735854,3.193396,5.523661,4.953806,7.735854,5.336637,1.815928,2.727976,1.020923,2.216753
291,11.640,6.027756,2.461925,6.833422,2.291981,4.811161,4.811161,6.833422,6.118750,1.689064,2.848418,0.839982,2.110302
292,11.680,5.467883,2.238234,5.976203,2.508019,4.972768,4.972768,5.976203,5.946875,1.514023,3.284473,0.824287,2.230903
293,11.720,4.646907,2.886039,5.231888,2.601415,4.416518,4.416518,5.231888,5.864286,1.096470,4.027944,0.747855,1.815794
294,11.760,5.377875,4.261766,5.964569,5.137264,4.950000,5.137264,5.964569,5.527954,0.757044,6.785949,0.901888,2.353661
295,11.800,6.185765,4.187202,5.516394,4.436792,4.792411,4.792411,6.185765,5.526339,0.683071,7.015982,0.867068,2.096309
296,11.840,4.892347,3.185352,5.950819,4.396698,4.340625,4.396698,5.950819,4.458223,0.610690,7.199562,0.880699,1.801003
297,11.880,3.378469,2.657324,5.589635,5.515566,4.298661,4.298661,5.589635,4.668396,0.314220,13.680415,0.942005,1.727841
298,11.920,2.662371,2.141195,4.900582,2.751887,2.964286,2.751887,4.900582,3.201216,0.102315,11.007547,0.699370,0.573538
299,11.960,2.511102,1.888683,2.434426,1.240094,2.691964,2.434426,2.691964,3.010841,0.384253,6.335480,0.783775,0.336628
300,12.000,2.515662,2.023797,4.114225,2.167453,2.635714,2.515662,4.114225,3.051031,0.811872,3.098595,0.829995,0.397252
301,12.040,1.948057,1.604178,3.122951,2.569340,2.917411,2.569340,3.122951,2.740566,0.677291,3.793555,0.887265,0.437309
302,12.080,2.013680,1.549445,4.689847,2.747170,3.791964,2.747170,4.689847,1.923077,0.427126,6.431748,1.178122,0.570018
303,12.120,2.283109,1.584876,4.007932,2.878774,3.513393,2.878774,4.007932,4.038660,0.581724,4.948692,0.965750,0.668229
304,12.160,2.018239,1.699894,4.999207,3.007076,3.603571,3.007076,4.999207,4.107851,0.562332,5.347512,0.738249,0.763976
305,12.200,1.158406,1.331835,3.632734,1.969811,2.088839,1.969811,3.632734,2.428571,0.325796,6.046142,0.602718,-0.010098
306,12.240,0.933188,0.733739,2.845849,1.813679,3.442857,1.813679,3.442857,1.919811,0.402775,4.502958,0.834186,-0.126614
307,12.280,1.852300,1.152036,5.760180,3.431604,5.401786,3.431604,5.760180,2.352696,0.977307,3.511285,1.606365,1.080787
308,12.320,2.359040,1.181121,5.899260,3.610377,5.906250,3.610377,5.906250,4.317924,0.954401,3.782874,1.082471,1.214199
309,12.360,0.873117,0.828662,3.505288,1.240566,2.569643,1.240566,3.505288,1.864151,0.320903,3.865858,0.401343,-0.554308
310,12.400,0.667724,0.780011,3.308567,0.791981,1.866071,0.791981,3.308567,1.466297,0.243153,3.167925,0.475600,-0.889071
311,12.440,1.335646,0.881280,2.281862,0.980660,1.684375,1.335646,2.281862,1.568200,0.324745,4.112902,0.880308,-0.483353
312,12.480,5.302736,3.096510,4.578530,1.704245,5.387947,4.578530,5.387947,2.431206,0.847159,5.404568,2.289605,1.936697
313,12.520,5.253569,2.695399,4.592544,1.990094,5.762053,4.592544,5.762053,6.720254,0.814828,5.636215,1.003675,1.947155
314,12.560,2.098136,1.445796,2.649392,1.902359,2.998661,2.098136,2.998661,3.583818,0.295140,7.108964,0.407244,0.085667
315,12.600,1.909001,1.064781,1.827340,1.261321,0.816518,1.261321,1.909001,1.955050,0.318095,3.965230,0.455443,-0.538819
316,12.640,3.345956,1.870175,4.762559,3.492453,3.838393,3.492453,4.762559,1.866737,0.377898,9.241782,1.827654,1.126196
317,12.680,4.568200,2.622422,6.444210,5.399529,5.448214,5.399529,6.444210,3.738679,0.423892,12.737993,1.926540,2.549380
318,12.720,4.342585,2.525383,7.102327,5.482076,6.147321,5.482076,7.102327,6.488303,0.359507,15.248855,1.072081,2.610982
319,12.760,1.622324,1.501586,3.468535,1.928774,3.198214,1.928774,3.468535,2.343396,0.355123,5.431281,0.436784,-0.040723
320,12.800,1.658604,1.166050,2.242993,1.174057,2.305804,1.658604,2.305804,2.650278,0.369031,4.494482,0.664282,-0.242341
321,12.840,1.834853,0.764675,3.040719,0.827358,3.790625,1.834853,3.790625,2.112212,0.160115,7.339413,0.770544,-0.110812
322,12.880,5.111816,3.181121,4.824696,2.871698,5.722322,4.824696,5.722322,2.473214,0.562463,8.577801,2.104361,2.120403
323,12.920,5.489889,3.516658,5.648070,2.382547,4.669197,4.669197,5.648070,4.570536,0.632135,7.386395,1.325770,2.004359
324,12.960,3.621531,2.008197,4.152565,2.746226,4.487500,3.621531,4.487500,3.916446,0.248144,14.486122,0.853432,1.222522
325,13.000,3.069588,2.244051,3.530407,3.598113,5.908928,3.530407,5.908928,4.163759,0.113514,14.121629,0.873841,1.154520
326,13.040,3.297978,2.519566,4.054204,3.417925,6.009821,3.417925,6.009821,4.014076,0.130493,13.671699,0.835900,1.070579
327,13.080,4.193101,3.308831,4.801692,2.228302,3.959821,3.959821,4.801692,4.171875,0.393744,10.056848,0.967468,1.474977
328,13.120,3.798573,2.809624,5.125859,2.105189,4.933482,3.798573,5.125859,3.840560,0.458785,8.279637,0.948169,1.354643
329,13.160,0.670301,1.001851,1.834215,1.229245,3.227679,1.229245,3.227679,1.772642,0.118144,4.916981,0.437984,-0.562756
330,13.200,0.511102,0.898995,2.149127,1.861321,2.725893,1.861321,2.725893,1.397642,0.089360,7.445283,1.174230,-0.091060
331,13.240,0.569588,0.560550,1.582760,2.081604,2.642411,1.582760,2.642411,1.652829,0.120148,6.331042,1.037716,-0.298940
332,13.280,1.984734,2.367795,2.657853,1.127358,2.612054,2.367795,2.657853,0.564151,0.125993,9.471179,2.136054,0.286903
333,13.320,1.219072,1.417504,1.922263,0.916038,2.426339,1.417504,2.426339,2.666579,0.153645,5.670016,0.877513,-0.422265
334,13.360,0.487510,0.612639,1.950291,0.548585,1.146429,0.612639,1.950291,0.966155,0.047685,2.450555,0.337288,-1.022908
335,13.400,0.580293,0.651772,1.527234,0.599528,1.240179,0.651772,1.527234,1.453993,0.122167,2.607086,0.538621,-0.993704
336,13.440,0.771015,0.965098,1.821259,1.301415,1.802679,1.301415,1.821259,1.451349,0.197767,5.205660,0.895878,-0.508898
337,13.480,1.711340,2.091486,5.164992,1.501415,2.455804,2.091486,5.164992,1.084082,0.680197,3.074824,1.649807,0.080704
338,13.520,1.095361,1.390799,3.257271,1.973585,1.579464,1.579464,3.257271,2.405606,0.528489,2.988640,0.905218,-0.301400
339,13.560,1.551348,1.388419,4.135378,1.349057,2.959821,1.551348,4.135378,1.881047,0.446355,3.475595,0.723804,-0.322382
340,13.600,1.703014,1.708884,4.078001,2.073585,4.287500,2.073585,4.287500,2.722046,0.435238,4.764254,0.900953,0.067345
341,13.640,0.739492,2.535695,5.320201,2.720283,4.357589,2.720283,5.320201,2.723691,0.346338,7.854411,0.999050,0.549953
342,13.680,2.467684,2.017187,3.799313,2.468868,4.498661,2.468868,4.498661,1.829720,0.439507,5.617352,1.084404,0.362331
343,13.720,2.072760,1.699630,3.363829,2.500000,3.287054,2.500000,3.363829,3.706604,0.506108,4.939653,0.903126,0.385564
344,13.760,1.994845,1.269699,2.482813,1.380189,2.098214,1.994845,2.482813,2.149107,0.285583,6.985170,0.681333,0.008584
345,13.800,2.293021,1.190904,2.799841,1.226415,2.070536,2.070536,2.799841,3.124901,0.289639,7.148683,0.785185,0.065069
346,13.840,2.329302,1.353781,3.530407,1.831604,2.279911,2.279911,3.530407,2.574553,0.257159,8.865753,0.800045,0.221319
347,13.880,3.065821,2.095452,4.413273,2.467925,3.899107,3.065821,4.413273,3.333664,0.307258,9.978007,1.037816,0.807816
348,13.920,3.055115,2.170809,4.492068,3.724528,5.948214,3.724528,5.948214,4.095559,0.294236,12.658283,1.002670,1.299386
349,13.960,2.296194,1.512427,3.483607,4.354245,4.610714,3.483607,4.610714,4.208962,0.291149,11.965013,0.838966,1.119595
350,14.000,1.372522,1.094923,2.394765,3.420755,2.865179,2.394765,3.420755,3.422170,0.198883,9.579059,0.627630,0.307030
351,14.040,0.998810,1.269170,1.623215,3.696226,2.952232,1.623215,3.696226,2.085933,0.078522,6.492861,0.589392,-0.268750
352,14.080,0.819191,0.603649,1.769434,1.925943,1.911607,1.769434,1.925943,1.476203,0.129967,7.077737,0.993468,-0.159632
353,14.120,0.684377,0.653094,1.251190,1.465566,0.941071,0.941071,1.465566,1.345584,0.083005,3.764286,0.667004,-0.777810
354,14.160,1.196273,0.931518,0.982549,0.889623,1.395536,0.982549,1.395536,1.121729,0.156979,3.930196,0.796452,-0.746857
355,14.200,1.686360,1.394236,1.998414,1.325000,1.499107,1.499107,1.998414,1.841354,0.231034,5.996428,1.011856,-0.361368
356,14.240,1.694290,1.446325,2.547594,1.105660,1.715625,1.694290,2.547594,2.902697,0.260394,6.506639,0.714280,-0.215709
357,14.280,1.483347,1.310947,1.695399,0.830660,1.535714,1.483347,1.695399,2.558170,0.230673,5.933386,0.543264,-0.373129
358,14.320,1.090404,1.112110,2.426229,1.016981,1.397768,1.112110,2.426229,2.213115,0.163153,4.448440,0.466168,-0.650170
359,14.360,0.939532,0.719461,2.599947,0.498113,1.370982,0.939532,2.599947,1.930809,0.247389,3.758128,0.453450,-0.778959
360,14.400,0.756146,0.727129,2.272343,0.892925,1.233482,0.892925,2.272343,1.153450,0.276026,3.234926,0.579021,-0.813740
361,14.440,0.707772,0.438657,1.790323,0.536792,1.435268,0.707772,1.790323,1.795599,0.318227,2.224112,0.480000,-0.951914
362,14.480,0.804124,0.364622,1.695135,0.844811,1.055804,0.844811,1.695135,1.183981,0.454565,1.858505,0.567067,-0.849646
363,14.520,0.809278,0.422528,1.501058,0.567453,1.116964,0.809278,1.501058,1.868358,0.376404,2.150026,0.530268,-0.876163
364,14.560,0.711142,0.416446,1.486779,0.512264,1.065625,0.711142,1.486779,1.395718,0.254286,2.796626,0.435739,-0.949398
365,14.600,0.857256,0.582760,1.191697,0.693396,0.822768,0.822768,1.191697,1.134375,0.223218,3.291071,0.650386,-0.866096
366,14.640,0.813243,0.506610,1.218932,0.542453,0.616518,0.616518,1.218932,1.310714,0.188407,2.466071,0.504291,-1.020013
367,14.680,0.570975,0.452406,0.992861,0.405189,0.689732,0.570975,0.992861,1.066217,0.183678,2.283902,0.480431,-1.054000
368,14.720,0.845956,0.678213,1.392385,0.507075,0.941518,0.845956,1.392385,1.199841,0.225222,3.383822,0.746632,-0.848792
369,14.760,0.568993,0.681914,1.591222,0.767453,0.893750,0.767453,1.591222,1.179006,0.136420,3.069811,0.645231,-0.907376
370,14.800,0.941118,0.930196,1.626917,0.835377,1.128125,0.941118,1.626917,1.274194,0.092003,3.764473,0.767258,-0.777775
371,14.840,1.759318,1.958488,2.878371,0.861321,1.831250,1.831250,2.878371,1.675456,0.194187,7.325000,1.241673,-0.113501
372,14.880,3.326527,3.424379,4.308831,1.564623,2.059821,3.326527,4.308831,3.194342,0.270575,12.294301,1.366187,1.002371
373,14.920,10.010706,8.981755,10.984664,6.100944,5.957143,8.981755,10.984664,4.061608,0.305977,29.354345,2.475694,5.222670
374,14.960,10.305908,9.917768,12.135642,8.423113,6.209375,9.917768,12.135642,9.485987,0.322824,30.721878,1.464137,5.921184
375,15.000,5.788858,6.347964,7.996034,7.412264,5.044197,6.347964,7.996034,5.739820,0.335189,18.938471,0.833843,3.257164
376,15.040,4.094172,4.614754,7.786092,6.520755,5.332143,5.332143,7.786092,5.550000,0.223169,21.328571,0.944593,2.499092
377,15.080,2.968874,2.869646,5.170016,3.774528,4.081697,3.774528,5.170016,5.020024,0.089869,15.098113,0.714195,1.336699
